Incident_ID,Date,Date_Basis,Organisation,Secteur,Menace,Localisation,Sources,Source_URLs,Items_Count,First_seen,Last_seen
INC-DF4F43C05392,2026-03-01,PUBLICATION,Ayomi,Numérique / Technologie,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ayomi.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-BCF8B8305BBC,2026-03-01,PUBLICATION,Eiffage,Transport / Logistique,Ransomware,France métropolitaine,RANSOMWARE_LIVE,https://eiffage.com,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-45AF5DAC3464,2026-03-01,PUBLICATION,FR Ministry of Agriculture,Administration / Collectivité,Ransomware,France métropolitaine,RANSOMWARE_LIVE,https://agriculture.gouv.fr,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F91552CDABE0,2026-03-01,PUBLICATION,Lacoste,Commerce / Distribution,Ransomware,France métropolitaine,RANSOMWARE_LIVE,https://lacoste.com,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-9E746C247A90,2026-03-01,PUBLICATION,Lille University,Éducation / Formation,Ransomware,France métropolitaine,RANSOMWARE_LIVE,https://univ-lille.fr,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-29BD793230D6,2026-03-01,PUBLICATION,LISI Group,Industrie / Manufacture,Ransomware,France métropolitaine,BONJOURLAFUITE | RANSOMWARE_LIVE,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=b6bd0e56-ab88-34b1-94d8-8ca7e0e0eee6 | https://bonjourlafuite.eu.org/img/lisi.png,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-501C8504E4ED,2026-03-01,PUBLICATION,OSAC Aero,Industrie / Manufacture,Ransomware,France métropolitaine,RANSOMWARE_LIVE,https://osac.aero,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-67AFBBF6E385,2026-02-28,PUBLICATION,Fédération Française d'Aéronautique,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ffa.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-19747D3CB0DB,2026-02-28,PUBLICATION,Fédération Française de Rugby à XIII,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ffrxiii.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-776E0A485273,2026-02-28,PUBLICATION,Union Nationale du Sport Scolaire,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/unss.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-6953027D8C80,2026-02-27,PUBLICATION,Audexia group,Commerce / Distribution,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/blog/?post_uuid=19207784-32cf-407d-ac07-8b464ecc197f,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-9D2E024EC651,2026-02-27,PUBLICATION,Cegedim,Numérique / Technologie,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.cegedim.fr/Communique/Cegedim_Communique26022026.pdf,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C792DDF63846,2026-02-27,PUBLICATION,ESPCI,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://next.ink/brief_article/fuite-de-donnees-personnelles-a-lecole-dingenieurs-espci/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F1F87BC2BD1C,2026-02-27,PUBLICATION,Fédération Française de Gym,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ffg.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-9CAE6F28D020,2026-02-27,PUBLICATION,Fédération Française de Ski,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ffski.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C793D4CE11E3,2026-02-27,PUBLICATION,Westfield club,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/westfield.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-181A01ADBA35,2026-02-26,PUBLICATION,Fédération Sportive et Culturelle de France,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/fscf.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-A31799C9A828,2026-02-25,PUBLICATION,Boutique Harley Davidson,Commerce / Distribution,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-4CB27AF19B7C,2026-02-25,PUBLICATION,Caisse d'allocations familiales,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.linkedin.com/posts/clementdomingo_cyberalert-france-cyberattaque-share-7432411450708586496-GqN-,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-865DBAC2B778,2026-02-25,PUBLICATION,"Fédération Française d'Aïkido, Aïkibudo et Associées",Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ffaaa.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-A05C727B8B9D,2026-02-24,PUBLICATION,Alinto,Numérique / Technologie,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://cybernews.com/security/alinto-email-data-leak-exposes-traffic/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-1802B031273F,2026-02-24,PUBLICATION,Dalet,Numérique / Technologie,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://fjg4zi4opkxkvdz7mvwp7h6goe4tcby3hhkrz43pht4j3vakhy75znyd.onion/companies/dalet,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-AF707DCA95A6,2026-02-24,PUBLICATION,Organisme pour la Sécurité de l’Aviation Civile,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/osac.jpg,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-43C2D41DFDFC,2026-02-23,PUBLICATION,Mondial Relay,Transport / Logistique,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.linkedin.com/posts/clementdomingo_cyberalert-france-nouvelle-cyberattaque-activity-7431969481234739200-Ctlf,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-44A26E5CD789,2026-02-23,PUBLICATION,Olympique de Marseille,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.butfootballclub.fr/1649828-om-le-club-victime-dune-cyberattaque-400-000-supporters-impactes/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-407B41142493,2026-02-23,PUBLICATION,Rivages Du Monde,Hébergement / Tourisme / Restauration,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=08493a2c-0081-35df-acdc-8964d1b5e9f6,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F2723F3D967C,2026-02-23,PUBLICATION,UnisCité,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://x.com/_SaxX_/status/2026222843604726088,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-5027A8FA16DC,2026-02-22,PUBLICATION,Craftok,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/craftok.jpg,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-1BA32BE9C8D2,2026-02-22,PUBLICATION,Fédération Française de Badminton,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ffbad.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-AC3833428852,2026-02-22,PUBLICATION,On Air Fitness,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/on-air-1.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-D6317EC9321D,2026-02-22,PUBLICATION,Tactis,Numérique / Technologie,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=38c25372-3a2d-3a4d-a3db-a5f426ab5780,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-4ED92D5E8935,2026-02-21,PUBLICATION,Fédération Française d’Athlétisme,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.franceinfo.fr/internet/securite-sur-internet/cyberattaques/la-federation-francaise-d-athletisme-victime-d-une-cyberattaque_7820777.html,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F0E4AF9A8BD8,2026-02-21,PUBLICATION,Innovorder,Numérique / Technologie,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/innovorder.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-28A603745E84,2026-02-21,PUBLICATION,Paypal,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/paypal.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-7BD52B48FC9F,2026-02-21,PUBLICATION,Réglo Mobile,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.reglomobile.fr/information-clients-B,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-01C74188984D,2026-02-20,PUBLICATION,Fédération Française de Voitures Radio-Commandées,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.ffvrc.fr/medias/fichiers/ACTUALITES/com-20260220-donnees.pdf,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-6517FE969610,2026-02-20,PUBLICATION,Keep Cool,Services aux entreprises,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://x.com/seblatombe/status/2024834322692293114,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-06FFDDD4E08D,2026-02-19,PUBLICATION,CFDT,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.cfdt.fr/sinformer/communiques-de-presse/securite-informatique-la-cfdt-victime-d-une-cyberattaque,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-78669787EE80,2026-02-19,EVENT,EPF Réunion / VALGO,Administration / Collectivité,Fuite de données,La Réunion,VEILLE_LLM,https://github.com/Ya7o/Cyberwatch/blob/main/sources/veillellm/cyberattaques_reunion_mayotte_2026.json,1,2026-08-20T11:38:52.928740+04:00,2026-08-20T11:38:52.928740+04:00
INC-175068D51D7F,2026-02-19,PUBLICATION,FFCK et Sports de Pagaie,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ffck.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-BC5C80C77866,2026-02-19,PUBLICATION,IDMerit,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.01net.com/actualites/1milliard-donnees-ultra-sensibles-exposees-internet.html,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-CD77F050B6A6,2026-02-19,PUBLICATION,"Ministère des Sports, de la Jeunesse et de la Vie associative",Administration / Collectivité,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://x.com/_SaxX_/status/2024735898236067940,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B137FA2F3FF6,2026-02-19,PUBLICATION,Valgo SA,Services aux entreprises,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/698cbf008f1d14b74360a03a,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-42F11737455B,2026-02-18,PUBLICATION,Direction Générale des Finances Publiques,Administration / Collectivité,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://presse.economie.gouv.fr/acces-illegitimes-au-fichier-national-des-comptes-bancaires-ficoba/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-25C3CFAFE637,2026-02-18,PUBLICATION,Espace CE,Hébergement / Tourisme / Restauration,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/espacece.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-1E2890901221,2026-02-16,PUBLICATION,CNRS,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/cnrs.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-EF817D229D6D,2026-02-16,PUBLICATION,OEC Bretagne,Finance / Assurance,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://bravoxxwcfz5qk43ychgveprpd5mw5hvxfs4a2uz2okx7mumiht4fzyd.onion/blog/c3a6cf71-2205-4f75-a1c3-bc403014a3ad,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-5A549DA8D74E,2026-02-14,PUBLICATION,be09,Inconnu,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://santat7kpllt6iyvqbr7q4amdv6dzrh6paatvyrzl7ry3zm72zigf4ad.onion/be09-fr,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-E036CF068644,2026-02-14,PUBLICATION,cfdt,Inconnu,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://santat7kpllt6iyvqbr7q4amdv6dzrh6paatvyrzl7ry3zm72zigf4ad.onion/cfdt-fr,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F51EBDB70B4A,2026-02-14,PUBLICATION,Fédération Française du Sport Automobile,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://x.com/_SaxX_/status/2022610505865589164,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-005A799277DE,2026-02-14,PUBLICATION,sands.mu,Inconnu,Ransomware,Maurice,RANSOMWARE_LIVE,http://lockbitapt67g6rwzjbcxnww5efpg4qok6vpfeth7wx3okj52ks4wtad.onion/post/7144ec541db7941cc3220cb1045be9f2,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F4F07EEABE69,2026-02-13,PUBLICATION,Grain de Malice,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/grain-malice.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-BC945FC57733,2026-02-13,PUBLICATION,Les Restos du Cœur,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/resto-coeur.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-2DFFDBE5B299,2026-02-13,PUBLICATION,MAIRIE DE FUMEL,Administration / Collectivité,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/blog/?post_uuid=a8638981-1276-4348-9fc5-f7a534869de2,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F78762F7018A,2026-02-13,PUBLICATION,Voyage Privé,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/voyage-prive-1.jpg,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-CF3530991050,2026-02-12,PUBLICATION,Derbez,Services aux entreprises,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=2398103a-9ce6-3abb-86e8-31b285218974,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-FE6F872A032E,2026-02-11,PUBLICATION,Commune de Bourg-Achard,Administration / Collectivité,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/bourg-achard.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-422F6FC003AD,2026-02-10,PUBLICATION,Relais Colis,Transport / Logistique,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.01net.com/actualites/nouvelle-fuite-de-donnees-chez-relais-colis-infos-personnelles-compromises.html,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-558FFE8676C3,2026-02-09,PUBLICATION,Aïkan,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/aikan-1.jpg,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B1F74E3E211C,2026-02-09,PUBLICATION,Commission Européenne,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://ec.europa.eu/commission/presscorner/detail/fr/ip_26_342,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-03AB8EE1C155,2026-02-09,PUBLICATION,Darty,Commerce / Distribution,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/darty.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-526CD8EFDE4B,2026-02-09,PUBLICATION,La Carte Avantage Jeune,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/carte-avantage-jeune.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-8993F59034F1,2026-02-09,PUBLICATION,PharmaShopi,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/pharmashopi.jpg,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-A147D119F36F,2026-02-09,PUBLICATION,Sumsub,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://cryptoast.fr/bitget-bybit-moonpay-bitpanda-donnees-personnelles-clients-pourraient-avoir-fuite-a-cause-fournisseur-kyc/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-8E21660E41CF,2026-02-07,PUBLICATION,Office Français de la Biodiversité,Administration / Collectivité,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://ofb.gouv.fr/actualites/cyberattaque-visant-application-du-permis-de-chasser-ofb-informe-ses-usagers,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-3993B3FE73C7,2026-02-07,PUBLICATION,PARIS & MARSEILLE,Inconnu,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=f352aa9e-1ce3-3a30-a24b-625996b67b50,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C4A635ACD035,2026-02-07,PUBLICATION,Voyages Robin,Inconnu,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/view?uuid=64eec247-e1fb-3bfa-a404-13c12a1911df,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B7C8BF0285D6,2026-02-06,PUBLICATION,AutoForever,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/autoforever.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-86E764583C80,2026-02-06,PUBLICATION,Cette Famille,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/cette-famille.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-84F813878836,2026-02-06,PUBLICATION,Flickr,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/flickr.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-87227745AC2A,2026-02-06,PUBLICATION,Fédération Française de Tennis de Table,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/fftt.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-7B22B5D7BE56,2026-02-06,PUBLICATION,Fédération Française de Voile,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://www.letelegramme.fr/sports/voile/la-federation-francaise-de-voile-victime-dune-fuite-de-donnees-de-ses-licencies-6978517.php,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-F9CACC213B69,2026-02-06,PUBLICATION,L'Aeroclub,Transport / Logistique,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-26960F374489,2026-02-06,PUBLICATION,Mairie de Paris,Administration / Collectivité,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/mairie-paris.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-01B30BF15B09,2026-02-06,PUBLICATION,Trace,Commerce / Distribution,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-D21F547D6B89,2026-02-05,PUBLICATION,ADMR,Éducation / Formation,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/admr.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-502F3948A14D,2026-02-05,PUBLICATION,Agence Régionale de Santé,Santé,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ars.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-07D71EC1A024,2026-02-05,PUBLICATION,Centre Communal d’Action Sociale de Dunkerque,Administration / Collectivité,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ccas-dunkerque.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-AE79EAB4A2BC,2026-02-05,PUBLICATION,Centre National de Gestion,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/cng.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-EE9FA69671A6,2026-02-05,PUBLICATION,Choisir le service public,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/choisir-service-public-2.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-2AC2F68DE9C3,2026-02-05,PUBLICATION,Fédération Française de Randonnée Pédestre,Sport,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/ffrando.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-2588CD83BFF2,2026-02-05,PUBLICATION,Protexia France,Finance / Assurance,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/protexia.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-984DEE786DE3,2026-02-05,PUBLICATION,Substack,Numérique / Technologie,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://lorichristian.substack.com/p/notice-of-data-breach,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-276D026144B4,2026-02-04,EVENT,Commune de Saint-Leu,Administration / Collectivité,Inconnu,La Réunion,VEILLE_LLM,https://github.com/Ya7o/Cyberwatch/blob/main/sources/veillellm/cyberattaques_reunion_mayotte_2026.json,1,2026-08-20T11:38:52.928740+04:00,2026-08-20T11:38:52.928740+04:00
INC-BE1A2F4FACDB,2026-02-04,EVENT,Infrastructure fibre multi-opérateurs / PBO,Numérique / Technologie,Inconnu,La Réunion,VEILLE_LLM,https://github.com/Ya7o/Cyberwatch/blob/main/sources/veillellm/cyberattaques_reunion_mayotte_2026.json,1,2026-08-20T11:38:52.928740+04:00,2026-08-20T11:38:52.928740+04:00
INC-C25A81FA3820,2026-02-04,PUBLICATION,Loxam,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/loxam.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-3DC5B003673C,2026-02-02,PUBLICATION,Zurflüh Feller,Industrie / Manufacture,Ransomware,France métropolitaine,RANSOMWARE_LIVE,https://zurflüh-feller.fr,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-732FF25D9C1D,2026-01-31,PUBLICATION,Armée de Terre,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/armee-de-terre.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-6B635649D968,2026-01-31,PUBLICATION,INRIA,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/inria-1.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C904DB8BC2C2,2026-01-31,PUBLICATION,Pellenc,Industrie / Manufacture,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://fjg4zi4opkxkvdz7mvwp7h6goe4tcby3hhkrz43pht4j3vakhy75znyd.onion/companies/pellenc,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B9B84DEF27EA,2026-01-30,PUBLICATION,Code Rousseau,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/code-rousseau.jpg,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
